time_stamp,state,optimal_action,value
77,88,B,8.2158
77,89,B,8.2158
77,90,B,8.2158
77,91,B,8.2158
77,92,B,8.2158
77,93,B,8.2158
77,94,B,8.2158
77,95,B,8.2158
77,96,B,8.2158
77,97,B,8.2158
77,98,B,8.2158
77,99,B,8.2158
77,100,None,-100.0
78,0,AM,21.575203000000002
78,1,AM,21.307008999999997
78,2,AM,21.307008999999997
78,3,AM,21.307008999999997
78,4,AM,21.307008999999997
78,5,AM,21.307008999999997
78,6,AM,21.307008999999997
78,7,AM,21.307008999999997
78,8,AM,21.307008999999997
78,9,AM,21.307008999999997
78,10,AM,21.307008999999997
78,11,B,7.8312
78,12,B,7.8312
78,13,B,7.8312
78,14,B,7.8312
78,15,B,7.8312
78,16,B,7.8312
78,17,B,7.8312
78,18,B,7.8312
78,19,B,7.8312
78,20,B,7.8312
78,21,B,7.8312
78,22,B,7.8312
78,23,B,7.8312
78,24,B,7.8312
78,25,B,7.8312
78,26,B,7.8312
78,27,B,7.8312
78,28,B,7.8312
78,29,B,7.8312
78,30,B,7.8312
78,31,B,7.8312
78,32,B,7.8312
78,33,B,7.8312
78,34,B,7.8312
78,35,B,7.8312
78,36,B,7.8312
78,37,B,7.8312
78,38,B,7.8312
78,39,B,7.8312
78,40,B,7.8312
78,41,B,7.8312
78,42,B,7.8312
78,43,B,7.8312
78,44,B,7.8312
78,45,B,7.8312
78,46,B,7.8312
78,47,B,7.8312
78,48,B,7.8312
78,49,B,7.8312
78,50,B,7.8312
78,51,B,7.8312
78,52,B,7.8312
78,53,B,7.8312
78,54,B,7.8312
78,55,B,7.8312
78,56,B,7.8312
78,57,B,7.8312
78,58,B,7.8312
78,59,B,7.8312
78,60,B,7.8312
78,61,B,7.8312
78,62,B,7.8312
78,63,B,7.8312
78,64,B,7.8312
78,65,B,7.8312
78,66,B,7.8312
78,67,B,7.8312
78,68,B,7.8312
78,69,B,7.8312
78,70,B,7.8312
78,71,B,7.8312
78,72,B,7.8312
78,73,B,7.8312
78,74,B,7.8312
78,75,B,7.8312
78,76,B,7.8312
78,77,B,7.8312
78,78,B,7.8312
78,79,B,7.8312
78,80,B,7.8312
78,81,B,7.8312
78,82,B,7.8312
78,83,B,7.8312
78,84,B,7.8312
78,85,B,7.8312
78,86,B,7.8312
78,87,B,7.8312
78,88,B,7.8312
78,89,B,7.8312
78,90,B,7.8312
78,91,B,7.8312
78,92,B,7.8312
78,93,B,7.8312
78,94,B,7.8312
78,95,B,7.8312
78,96,B,7.8312
78,97,B,7.8312
78,98,B,7.8312
78,99,B,7.8312
78,100,None,-100.0
79,0,AM,20.595718
79,1,AM,20.344742999999998
79,2,AM,20.344742999999998
79,3,AM,20.344742999999998
79,4,AM,20.344742999999998
79,5,AM,20.344742999999998
79,6,AM,20.344742999999998
79,7,AM,20.344742999999998
79,8,AM,20.344742999999998
79,9,AM,20.344742999999998
79,10,AM,20.344742999999998
79,11,B,7.45139
79,12,B,7.45139
79,13,B,7.45139
79,14,B,7.45139
79,15,B,7.45139
79,16,B,7.45139
79,17,B,7.45139
79,18,B,7.45139
79,19,B,7.45139
79,20,B,7.45139
79,21,B,7.45139
79,22,B,7.45139
79,23,B,7.45139
79,24,B,7.45139
79,25,B,7.45139
79,26,B,7.45139
79,27,B,7.45139
79,28,B,7.45139
79,29,B,7.45139
79,30,B,7.45139
79,31,B,7.45139
79,32,B,7.45139
79,33,B,7.45139
79,34,B,7.45139
79,35,B,7.45139
79,36,B,7.45139
79,37,B,7.45139
79,38,B,7.45139
79,39,B,7.45139
79,40,B,7.45139
79,41,B,7.45139
79,42,B,7.45139
79,43,B,7.45139
79,44,B,7.45139
79,45,B,7.45139
79,46,B,7.45139
79,47,B,7.45139
79,48,B,7.45139
79,49,B,7.45139
79,50,B,7.45139
79,51,B,7.45139
79,52,B,7.45139
79,53,B,7.45139
79,54,B,7.45139
79,55,B,7.45139
79,56,B,7.45139
79,57,B,7.45139
79,58,B,7.45139
79,59,B,7.45139
79,60,B,7.45139
79,61,B,7.45139
79,62,B,7.45139
79,63,B,7.45139
79,64,B,7.45139
79,65,B,7.45139
79,66,B,7.45139
79,67,B,7.45139
79,68,B,7.45139
79,69,B,7.45139
79,70,B,7.45139
79,71,B,7.45139
79,72,B,7.45139
79,73,B,7.45139
79,74,B,7.45139
79,75,B,7.45139
79,76,B,7.45139
79,77,B,7.45139
79,78,B,7.45139
79,79,B,7.45139
79,80,B,7.45139
79,81,B,7.45139
79,82,B,7.45139
79,83,B,7.45139
79,84,B,7.45139
79,85,B,7.45139
79,86,B,7.45139
79,87,B,7.45139
79,88,B,7.45139
79,89,B,7.45139
79,90,B,7.45139
79,91,B,7.45139
79,92,B,7.45139
79,93,B,7.45139
79,94,B,7.45139
79,95,B,7.45139
79,96,B,7.45139
79,97,B,7.45139
79,98,B,7.45139
79,99,B,7.45139
79,100,None,-100.0
80,0,AM,19.618215000000003
80,1,AM,19.385585999999996
80,2,AM,19.385585999999996
80,3,AM,19.385585999999996
80,4,AM,19.385585999999996
80,5,AM,19.385585999999996
80,6,AM,19.385585999999996
80,7,AM,19.385585999999996
80,8,AM,19.385585999999996
80,9,AM,19.385585999999996
80,10,AM,19.385585999999996
80,11,B,7.08318
80,12,B,7.08318
80,13,B,7.08318
80,14,B,7.08318
80,15,B,7.08318
80,16,B,7.08318
80,17,B,7.08318
80,18,B,7.08318
80,19,B,7.08318
80,20,B,7.08318
80,21,B,7.08318
80,22,B,7.08318
80,23,B,7.08318
80,24,B,7.08318
80,25,B,7.08318
80,26,B,7.08318
80,27,B,7.08318
80,28,B,7.08318
80,29,B,7.08318
80,30,B,7.08318
80,31,B,7.08318
80,32,B,7.08318
80,33,B,7.08318
80,34,B,7.08318
80,35,B,7.08318
80,36,B,7.08318
80,37,B,7.08318
80,38,B,7.08318
80,39,B,7.08318
80,40,B,7.08318
80,41,B,7.08318
80,42,B,7.08318
80,43,B,7.08318
80,44,B,7.08318
80,45,B,7.08318
80,46,B,7.08318
80,47,B,7.08318
80,48,B,7.08318
80,49,B,7.08318
80,50,B,7.08318
80,51,B,7.08318
80,52,B,7.08318
80,53,B,7.08318
80,54,B,7.08318
80,55,B,7.08318
80,56,B,7.08318
80,57,B,7.08318
80,58,B,7.08318
80,59,B,7.08318
80,60,B,7.08318
80,61,B,7.08318
80,62,B,7.08318
80,63,B,7.08318
80,64,B,7.08318
80,65,B,7.08318
80,66,B,7.08318
80,67,B,7.08318
80,68,B,7.08318
80,69,B,7.08318
80,70,B,7.08318
80,71,B,7.08318
80,72,B,7.08318
80,73,B,7.08318
80,74,B,7.08318
80,75,B,7.08318
80,76,B,7.08318
80,77,B,7.08318
80,78,B,7.08318
80,79,B,7.08318
80,80,B,7.08318
80,81,B,7.08318
80,82,B,7.08318
80,83,B,7.08318
80,84,B,7.08318
80,85,B,7.08318
80,86,B,7.08318
80,87,B,7.08318
80,88,B,7.08318
80,89,B,7.08318
80,90,B,7.08318
80,91,B,7.08318
80,92,B,7.08318
80,93,B,7.08318
80,94,B,7.08318
80,95,B,7.08318
80,96,B,7.08318
80,97,B,7.08318
80,98,B,7.08318
80,99,B,7.08318
80,100,None,-100.0
81,0,AM,18.643295000000002
81,1,AM,18.430236999999998
81,2,AM,18.430236999999998
81,3,AM,18.430236999999998
81,4,AM,18.430236999999998
81,5,AM,18.430236999999998
81,6,AM,18.430236999999998
81,7,AM,18.430236999999998
81,8,AM,18.430236999999998
81,9,AM,18.430236999999998
81,10,AM,18.430236999999998
81,11,AM,18.430236999999998
81,12,AM,18.430236999999998
81,13,AM,18.430236999999998
81,14,AM,18.430236999999998
81,15,AM,18.430236999999998
81,16,B,6.72674
81,17,B,6.72674
81,18,B,6.72674
81,19,B,6.72674
81,20,B,6.72674
81,21,B,6.72674
81,22,B,6.72674
81,23,B,6.72674
81,24,B,6.72674
81,25,B,6.72674
81,26,B,6.72674
81,27,B,6.72674
81,28,B,6.72674
81,29,B,6.72674
81,30,B,6.72674
81,31,B,6.72674
81,32,B,6.72674
81,33,B,6.72674
81,34,B,6.72674
81,35,B,6.72674
81,36,B,6.72674
81,37,B,6.72674
81,38,B,6.72674
81,39,B,6.72674
81,40,B,6.72674
81,41,B,6.72674
81,42,B,6.72674
81,43,B,6.72674
81,44,B,6.72674
81,45,B,6.72674
81,46,B,6.72674
81,47,B,6.72674
81,48,B,6.72674
81,49,B,6.72674
81,50,B,6.72674
81,51,B,6.72674
81,52,B,6.72674
81,53,B,6.72674
81,54,B,6.72674
81,55,B,6.72674
81,56,B,6.72674
81,57,B,6.72674
81,58,B,6.72674
81,59,B,6.72674
81,60,B,6.72674
81,61,B,6.72674
81,62,B,6.72674
81,63,B,6.72674
81,64,B,6.72674
81,65,B,6.72674
81,66,B,6.72674
81,67,B,6.72674
81,68,B,6.72674
81,69,B,6.72674
81,70,B,6.72674
81,71,B,6.72674
81,72,B,6.72674
81,73,B,6.72674
81,74,B,6.72674
81,75,B,6.72674
81,76,B,6.72674
81,77,B,6.72674
81,78,B,6.72674
81,79,B,6.72674
81,80,B,6.72674
81,81,B,6.72674
81,82,B,6.72674
81,83,B,6.72674
81,84,B,6.72674
81,85,B,6.72674
81,86,B,6.72674
81,87,B,6.72674
81,88,B,6.72674
81,89,B,6.72674
81,90,B,6.72674
81,91,B,6.72674
81,92,B,6.72674
81,93,B,6.72674
81,94,B,6.72674
81,95,B,6.72674
81,96,B,6.72674
81,97,B,6.72674
81,98,B,6.72674
81,99,B,6.72674
81,100,None,-100.0
82,0,AM,17.670949
82,1,AM,17.479008999999998
82,2,AM,17.479008999999998
82,3,AM,17.479008999999998
82,4,AM,17.479008999999998
82,5,AM,17.479008999999998
82,6,AM,17.479008999999998
82,7,AM,17.479008999999998
82,8,AM,17.479008999999998
82,9,AM,17.479008999999998
82,10,AM,17.479008999999998
82,11,AM,17.479008999999998
82,12,AM,17.479008999999998
82,13,AM,17.479008999999998
82,14,AM,17.479008999999998
82,15,AM,17.479008999999998
82,16,B,6.38084
82,17,B,6.38084
82,18,B,6.38084
82,19,B,6.38084
82,20,B,6.38084
82,21,B,6.38084
82,22,B,6.38084
82,23,B,6.38084
82,24,B,6.38084
82,25,B,6.38084
82,26,B,6.38084
82,27,B,6.38084
82,28,B,6.38084
82,29,B,6.38084
82,30,B,6.38084
82,31,B,6.38084
82,32,B,6.38084
82,33,B,6.38084
82,34,B,6.38084
82,35,B,6.38084
82,36,B,6.38084
82,37,B,6.38084
82,38,B,6.38084
82,39,B,6.38084
82,40,B,6.38084
82,41,B,6.38084
82,42,B,6.38084
82,43,B,6.38084
82,44,B,6.38084
82,45,B,6.38084
82,46,B,6.38084
82,47,B,6.38084
82,48,B,6.38084
82,49,B,6.38084
82,50,B,6.38084
82,51,B,6.38084
82,52,B,6.38084
82,53,B,6.38084
82,54,B,6.38084
82,55,B,6.38084
82,56,B,6.38084
82,57,B,6.38084
82,58,B,6.38084
82,59,B,6.38084
82,60,B,6.38084
82,61,B,6.38084
82,62,B,6.38084
82,63,B,6.38084
82,64,B,6.38084
82,65,B,6.38084
82,66,B,6.38084
82,67,B,6.38084
82,68,B,6.38084
82,69,B,6.38084
82,70,B,6.38084
82,71,B,6.38084
82,72,B,6.38084
82,73,B,6.38084
82,74,B,6.38084
82,75,B,6.38084
82,76,B,6.38084
82,77,B,6.38084
82,78,B,6.38084
82,79,B,6.38084
82,80,B,6.38084
82,81,B,6.38084
82,82,B,6.38084
82,83,B,6.38084
82,84,B,6.38084
82,85,B,6.38084
82,86,B,6.38084
82,87,B,6.38084
82,88,B,6.38084
82,89,B,6.38084
82,90,B,6.38084
82,91,B,6.38084
82,92,B,6.38084
82,93,B,6.38084
82,94,B,6.38084
82,95,B,6.38084
82,96,B,6.38084
82,97,B,6.38084
82,98,B,6.38084
82,99,B,6.38084
82,100,None,-100.0
83,0,AM,16.701385000000002
83,1,AM,16.531935999999998
83,2,AM,16.531935999999998
83,3,AM,16.531935999999998
83,4,AM,16.531935999999998
83,5,AM,16.531935999999998
83,6,AM,16.531935999999998
83,7,AM,16.531935999999998
83,8,AM,16.531935999999998
83,9,AM,16.531935999999998
83,10,AM,16.531935999999998
83,11,AM,16.531935999999998
83,12,AM,16.531935999999998
83,13,AM,16.531935999999998
83,14,AM,16.531935999999998
83,15,AM,16.531935999999998
83,16,B,6.04909
83,17,B,6.04909
83,18,B,6.04909
83,19,B,6.04909
83,20,B,6.04909
83,21,B,6.04909
83,22,B,6.04909
83,23,B,6.04909
83,24,B,6.04909
83,25,B,6.04909
83,26,B,6.04909
83,27,B,6.04909
83,28,B,6.04909
83,29,B,6.04909
83,30,B,6.04909
83,31,B,6.04909
83,32,B,6.04909
83,33,B,6.04909
83,34,B,6.04909
83,35,B,6.04909
83,36,B,6.04909
83,37,B,6.04909
83,38,B,6.04909
83,39,B,6.04909
83,40,B,6.04909
83,41,B,6.04909
83,42,B,6.04909
83,43,B,6.04909
83,44,B,6.04909
83,45,B,6.04909
83,46,B,6.04909
83,47,B,6.04909
83,48,B,6.04909
83,49,B,6.04909
83,50,B,6.04909
83,51,B,6.04909
83,52,B,6.04909
83,53,B,6.04909
83,54,B,6.04909
83,55,B,6.04909
83,56,B,6.04909
83,57,B,6.04909
83,58,B,6.04909
83,59,B,6.04909
83,60,B,6.04909
83,61,B,6.04909
83,62,B,6.04909
83,63,B,6.04909
83,64,B,6.04909
83,65,B,6.04909
83,66,B,6.04909
83,67,B,6.04909
83,68,B,6.04909
83,69,B,6.04909
83,70,B,6.04909
83,71,B,6.04909
83,72,B,6.04909
83,73,B,6.04909
83,74,B,6.04909
83,75,B,6.04909
83,76,B,6.04909
83,77,B,6.04909
83,78,B,6.04909
83,79,B,6.04909
83,80,B,6.04909
83,81,B,6.04909
83,82,B,6.04909
83,83,B,6.04909
83,84,B,6.04909
83,85,B,6.04909
83,86,B,6.04909
83,87,B,6.04909
83,88,B,6.04909
83,89,B,6.04909
83,90,B,6.04909
83,91,B,6.04909
83,92,B,6.04909
83,93,B,6.04909
83,94,B,6.04909
83,95,B,6.04909
83,96,B,6.04909
83,97,B,6.04909
83,98,B,6.04909
83,99,B,6.04909
83,100,None,-100.0
84,0,AM,15.735409
84,1,AM,15.589004999999998
84,2,AM,15.589004999999998
84,3,AM,15.589004999999998
84,4,AM,15.589004999999998
84,5,AM,15.589004999999998
84,6,AM,15.589004999999998
84,7,AM,15.589004999999998
84,8,AM,15.589004999999998
84,9,AM,15.589004999999998
84,10,AM,15.589004999999998
84,11,AM,15.589004999999998
84,12,AM,15.589004999999998
84,13,AM,15.589004999999998
84,14,AM,15.589004999999998
84,15,AM,15.589004999999998
84,16,B,5.73112
84,17,B,5.73112
84,18,B,5.73112
84,19,B,5.73112
84,20,B,5.73112
84,21,B,5.73112
84,22,B,5.73112
84,23,B,5.73112
84,24,B,5.73112
84,25,B,5.73112
84,26,B,5.73112
84,27,B,5.73112
84,28,B,5.73112
84,29,B,5.73112
84,30,B,5.73112
84,31,B,5.73112
84,32,B,5.73112
84,33,B,5.73112
84,34,B,5.73112
84,35,B,5.73112
84,36,B,5.73112
84,37,B,5.73112
84,38,B,5.73112
84,39,B,5.73112
84,40,B,5.73112
84,41,B,5.73112
84,42,B,5.73112
84,43,B,5.73112
84,44,B,5.73112
84,45,B,5.73112
84,46,B,5.73112
84,47,B,5.73112
84,48,B,5.73112
84,49,B,5.73112
84,50,B,5.73112
84,51,B,5.73112
84,52,B,5.73112
84,53,B,5.73112
84,54,B,5.73112
84,55,B,5.73112
84,56,B,5.73112
84,57,B,5.73112
84,58,B,5.73112
84,59,B,5.73112
84,60,B,5.73112
84,61,B,5.73112
84,62,B,5.73112
84,63,B,5.73112
84,64,B,5.73112
84,65,B,5.73112
84,66,B,5.73112
84,67,B,5.73112
84,68,B,5.73112
84,69,B,5.73112
84,70,B,5.73112
84,71,B,5.73112
84,72,B,5.73112
84,73,B,5.73112
84,74,B,5.73112
84,75,B,5.73112
84,76,B,5.73112
84,77,B,5.73112
84,78,B,5.73112
84,79,B,5.73112
84,80,B,5.73112
84,81,B,5.73112
84,82,B,5.73112
84,83,B,5.73112
84,84,B,5.73112
84,85,B,5.73112
84,86,B,5.73112
84,87,B,5.73112
84,88,B,5.73112
84,89,B,5.73112
84,90,B,5.73112
84,91,B,5.73112
84,92,B,5.73112
84,93,B,5.73112
84,94,B,5.73112
84,95,B,5.73112
84,96,B,5.73112
84,97,B,5.73112
84,98,B,5.73112
84,99,B,5.73112
84,100,None,-100.0
85,0,AM,14.773015000000001
85,1,AM,14.650189999999998
85,2,AM,14.650189999999998
85,3,AM,14.650189999999998
85,4,AM,14.650189999999998
85,5,AM,14.650189999999998
85,6,AM,14.650189999999998
85,7,AM,14.650189999999998
85,8,AM,14.650189999999998
85,9,AM,14.650189999999998
85,10,AM,14.650189999999998
85,11,AM,14.650189999999998
85,12,AM,14.650189999999998
85,13,AM,14.650189999999998
85,14,AM,14.650189999999998
85,15,AM,14.650189999999998
85,16,B,5.42878
85,17,B,5.42878
85,18,B,5.42878
85,19,B,5.42878
85,20,B,5.42878
85,21,B,5.42878
85,22,B,5.42878
85,23,B,5.42878
85,24,B,5.42878
85,25,B,5.42878
85,26,B,5.42878
85,27,B,5.42878
85,28,B,5.42878
85,29,B,5.42878
85,30,B,5.42878
85,31,B,5.42878
85,32,B,5.42878
85,33,B,5.42878
85,34,B,5.42878
85,35,B,5.42878
85,36,B,5.42878
85,37,B,5.42878
85,38,B,5.42878
85,39,B,5.42878
85,40,B,5.42878
85,41,B,5.42878
85,42,B,5.42878
85,43,B,5.42878
85,44,B,5.42878
85,45,B,5.42878
85,46,B,5.42878
85,47,B,5.42878
85,48,B,5.42878
85,49,B,5.42878
85,50,B,5.42878
85,51,B,5.42878
85,52,B,5.42878
85,53,B,5.42878
85,54,B,5.42878
85,55,B,5.42878
85,56,B,5.42878
85,57,B,5.42878
85,58,B,5.42878
85,59,B,5.42878
85,60,B,5.42878
85,61,B,5.42878
85,62,B,5.42878
85,63,B,5.42878
85,64,B,5.42878
85,65,B,5.42878
85,66,B,5.42878
85,67,B,5.42878
85,68,B,5.42878
85,69,B,5.42878
85,70,B,5.42878
85,71,B,5.42878
85,72,B,5.42878
85,73,B,5.42878
85,74,B,5.42878
85,75,B,5.42878
85,76,B,5.42878
85,77,B,5.42878
85,78,B,5.42878
85,79,B,5.42878
85,80,B,5.42878
85,81,B,5.42878
85,82,B,5.42878
85,83,B,5.42878
85,84,B,5.42878
85,85,B,5.42878
85,86,B,5.42878
85,87,B,5.42878
85,88,B,5.42878
85,89,B,5.42878
85,90,B,5.42878
85,91,B,5.42878
85,92,B,5.42878
85,93,B,5.42878
85,94,B,5.42878
85,95,B,5.42878
85,96,B,5.42878
85,97,B,5.42878
85,98,B,5.42878
85,99,B,5.42878
85,100,None,-100.0
86,0,AM,13.814806
86,1,AM,13.715483999999998
86,2,AM,13.715483999999998
86,3,AM,13.715483999999998
86,4,AM,13.715483999999998
86,5,AM,13.715483999999998
86,6,AM,13.715483999999998
86,7,AM,13.715483999999998
86,8,AM,13.715483999999998
86,9,AM,13.715483999999998
86,10,AM,13.715483999999998
86,11,AM,13.715483999999998
86,12,AM,13.715483999999998
86,13,AM,13.715483999999998
86,14,AM,13.715483999999998
86,15,AM,13.715483999999998
86,16,B,5.13934
86,17,B,5.13934
86,18,B,5.13934
86,19,B,5.13934
86,20,B,5.13934
86,21,B,5.13934
86,22,B,5.13934
86,23,B,5.13934
86,24,B,5.13934
86,25,B,5.13934
86,26,B,5.13934
86,27,B,5.13934
86,28,B,5.13934
86,29,B,5.13934
86,30,B,5.13934
86,31,B,5.13934
86,32,B,5.13934
86,33,B,5.13934
86,34,B,5.13934
86,35,B,5.13934
86,36,B,5.13934
86,37,B,5.13934
86,38,B,5.13934
86,39,B,5.13934
86,40,B,5.13934
86,41,B,5.13934
86,42,B,5.13934
86,43,B,5.13934
86,44,B,5.13934
86,45,B,5.13934
86,46,B,5.13934
86,47,B,5.13934
86,48,B,5.13934
86,49,B,5.13934
86,50,B,5.13934
86,51,B,5.13934
86,52,B,5.13934
86,53,B,5.13934
86,54,B,5.13934
86,55,B,5.13934
86,56,B,5.13934
86,57,B,5.13934
86,58,B,5.13934
86,59,B,5.13934
86,60,B,5.13934
86,61,B,5.13934
86,62,B,5.13934
86,63,B,5.13934
86,64,B,5.13934
86,65,B,5.13934
86,66,B,5.13934
86,67,B,5.13934
86,68,B,5.13934
86,69,B,5.13934
86,70,B,5.13934
86,71,B,5.13934
86,72,B,5.13934
86,73,B,5.13934
86,74,B,5.13934
86,75,B,5.13934
86,76,B,5.13934
86,77,B,5.13934
86,78,B,5.13934
86,79,B,5.13934
86,80,B,5.13934
86,81,B,5.13934
86,82,B,5.13934
86,83,B,5.13934
86,84,B,5.13934
86,85,B,5.13934
86,86,B,5.13934
86,87,B,5.13934
86,88,B,5.13934
86,89,B,5.13934
86,90,B,5.13934
86,91,B,5.13934
86,92,B,5.13934
86,93,B,5.13934
86,94,B,5.13934
86,95,B,5.13934
86,96,B,5.13934
86,97,B,5.13934
86,98,B,5.13934
86,99,B,5.13934
86,100,None,-100.0
87,0,AM,12.860879
87,1,AM,12.784868999999999
87,2,AM,12.784868999999999
87,3,AM,12.784868999999999
87,4,AM,12.784868999999999
87,5,AM,12.784868999999999
87,6,AM,12.784868999999999
87,7,AM,12.784868999999999
87,8,AM,12.784868999999999
87,9,AM,12.784868999999999
87,10,AM,12.784868999999999
87,11,AM,12.784868999999999
87,12,AM,12.784868999999999
87,13,AM,12.784868999999999
87,14,AM,12.784868999999999
87,15,AM,12.784868999999999
87,16,B,4.86208
87,17,B,4.86208
87,18,B,4.86208
87,19,B,4.86208
87,20,B,4.86208
87,21,B,4.86208
87,22,B,4.86208
87,23,B,4.86208
87,24,B,4.86208
87,25,B,4.86208
87,26,B,4.86208
87,27,B,4.86208
87,28,B,4.86208
87,29,B,4.86208
87,30,B,4.86208
87,31,B,4.86208
87,32,B,4.86208
87,33,B,4.86208
87,34,B,4.86208
87,35,B,4.86208
87,36,B,4.86208
87,37,B,4.86208
87,38,B,4.86208
87,39,B,4.86208
87,40,B,4.86208
87,41,B,4.86208
87,42,B,4.86208
87,43,B,4.86208
87,44,B,4.86208
87,45,B,4.86208
87,46,B,4.86208
87,47,B,4.86208
87,48,B,4.86208
87,49,B,4.86208
87,50,B,4.86208
87,51,B,4.86208
87,52,B,4.86208
87,53,B,4.86208
87,54,B,4.86208
87,55,B,4.86208
87,56,B,4.86208
87,57,B,4.86208
87,58,B,4.86208
87,59,B,4.86208
87,60,B,4.86208
87,61,B,4.86208
87,62,B,4.86208
87,63,B,4.86208
87,64,B,4.86208
87,65,B,4.86208
87,66,B,4.86208
87,67,B,4.86208
87,68,B,4.86208
87,69,B,4.86208
87,70,B,4.86208
87,71,B,4.86208
87,72,B,4.86208
87,73,B,4.86208
87,74,B,4.86208
87,75,B,4.86208
87,76,B,4.86208
87,77,B,4.86208
87,78,B,4.86208
87,79,B,4.86208
87,80,B,4.86208
87,81,B,4.86208
87,82,B,4.86208
87,83,B,4.86208
87,84,B,4.86208
87,85,B,4.86208
87,86,B,4.86208
87,87,B,4.86208
87,88,B,4.86208
87,89,B,4.86208
87,90,B,4.86208
87,91,B,4.86208
87,92,B,4.86208
87,93,B,4.86208
87,94,B,4.86208
87,95,B,4.86208
87,96,B,4.86208
87,97,B,4.86208
87,98,B,4.86208
87,99,B,4.86208
87,100,None,-100.0
88,0,AM,11.911901
88,1,AM,11.858341999999999
88,2,AM,11.858341999999999
88,3,AM,11.858341999999999
88,4,AM,11.858341999999999
88,5,AM,11.858341999999999
88,6,AM,11.858341999999999
88,7,AM,11.858341999999999
88,8,AM,11.858341999999999
88,9,AM,11.858341999999999
88,10,AM,11.858341999999999
88,11,AM,11.858341999999999
88,12,AM,11.858341999999999
88,13,AM,11.858341999999999
88,14,AM,11.858341999999999
88,15,AM,11.858341999999999
88,16,B,4.59797
88,17,B,4.59797
88,18,B,4.59797
88,19,B,4.59797
88,20,B,4.59797
88,21,B,4.59797
88,22,B,4.59797
88,23,B,4.59797
88,24,B,4.59797
88,25,B,4.59797
88,26,B,4.59797
88,27,B,4.59797
88,28,B,4.59797
88,29,B,4.59797
88,30,B,4.59797
88,31,B,4.59797
88,32,B,4.59797
88,33,B,4.59797
88,34,B,4.59797
88,35,B,4.59797
88,36,B,4.59797
88,37,B,4.59797
88,38,B,4.59797
88,39,B,4.59797
88,40,B,4.59797
88,41,B,4.59797
88,42,B,4.59797
88,43,B,4.59797
88,44,B,4.59797
88,45,B,4.59797
88,46,B,4.59797
88,47,B,4.59797
88,48,B,4.59797
88,49,B,4.59797
88,50,B,4.59797
88,51,B,4.59797
88,52,B,4.59797
88,53,B,4.59797
88,54,B,4.59797
88,55,B,4.59797
88,56,B,4.59797
88,57,B,4.59797
88,58,B,4.59797
88,59,B,4.59797
88,60,B,4.59797
88,61,B,4.59797
88,62,B,4.59797
88,63,B,4.59797
88,64,B,4.59797
88,65,B,4.59797
88,66,B,4.59797
88,67,B,4.59797
88,68,B,4.59797
88,69,B,4.59797
88,70,B,4.59797
88,71,B,4.59797
88,72,B,4.59797
88,73,B,4.59797
88,74,B,4.59797
88,75,B,4.59797
88,76,B,4.59797
88,77,B,4.59797
88,78,B,4.59797
88,79,B,4.59797
88,80,B,4.59797
88,81,B,4.59797
88,82,B,4.59797
88,83,B,4.59797
88,84,B,4.59797
88,85,B,4.59797
88,86,B,4.59797
88,87,B,4.59797
88,88,B,4.59797
88,89,B,4.59797
88,90,B,4.59797
88,91,B,4.59797
88,92,B,4.59797
88,93,B,4.59797
88,94,B,4.59797
88,95,B,4.59797
88,96,B,4.59797
88,97,B,4.59797
88,98,B,4.59797
88,99,B,4.59797
88,100,None,-100.0
89,0,AM,10.969139
89,1,AM,10.935906999999998
89,2,AM,10.935906999999998
89,3,AM,10.935906999999998
89,4,AM,10.935906999999998
89,5,AM,10.935906999999998
89,6,AM,10.935906999999998
89,7,AM,10.935906999999998
89,8,AM,10.935906999999998
89,9,AM,10.935906999999998
89,10,AM,10.935906999999998
89,11,AM,10.935906999999998
89,12,AM,10.935906999999998
89,13,AM,10.935906999999998
89,14,AM,10.935906999999998
89,15,AM,10.935906999999998
89,16,B,4.34244
89,17,B,4.34244
89,18,B,4.34244
89,19,B,4.34244
89,20,B,4.34244
89,21,B,4.34244
89,22,B,4.34244
89,23,B,4.34244
89,24,B,4.34244
89,25,B,4.34244
89,26,B,4.34244
89,27,B,4.34244
89,28,B,4.34244
89,29,B,4.34244
89,30,B,4.34244
89,31,B,4.34244
89,32,B,4.34244
89,33,B,4.34244
89,34,B,4.34244
89,35,B,4.34244
89,36,B,4.34244
89,37,B,4.34244
89,38,B,4.34244
89,39,B,4.34244
89,40,B,4.34244
89,41,B,4.34244
89,42,B,4.34244
89,43,B,4.34244
89,44,B,4.34244
89,45,B,4.34244
89,46,B,4.34244
89,47,B,4.34244
89,48,B,4.34244
89,49,B,4.34244
89,50,B,4.34244
89,51,B,4.34244
89,52,B,4.34244
89,53,B,4.34244
89,54,B,4.34244
89,55,B,4.34244
89,56,B,4.34244
89,57,B,4.34244
89,58,B,4.34244
89,59,B,4.34244
89,60,B,4.34244
89,61,B,4.34244
89,62,B,4.34244
89,63,B,4.34244
89,64,B,4.34244
89,65,B,4.34244
89,66,B,4.34244
89,67,B,4.34244
89,68,B,4.34244
89,69,B,4.34244
89,70,B,4.34244
89,71,B,4.34244
89,72,B,4.34244
89,73,B,4.34244
89,74,B,4.34244
89,75,B,4.34244
89,76,B,4.34244
89,77,B,4.34244
89,78,B,4.34244
89,79,B,4.34244
89,80,B,4.34244
89,81,B,4.34244
89,82,B,4.34244
89,83,B,4.34244
