Time Step,State,Action,Q-Value
58,46,B,1.0
58,47,AM,0.0
58,47,B,1.0
58,48,AM,0.0
58,48,B,1.0
58,49,AM,0.0
58,49,B,1.0
58,50,AM,0.0
58,50,B,1.0
58,51,AM,0.0
58,51,B,1.0
58,52,AM,0.0
58,52,B,1.0
58,53,AM,0.0
58,53,B,1.0
58,54,AM,0.0
58,54,B,1.0
58,55,AM,0.0
58,55,B,1.0
58,56,AM,0.0
58,56,B,1.0
58,57,AM,0.0
58,57,B,1.0
58,58,AM,0.0
58,58,B,1.0
58,59,AM,0.0
58,59,B,1.0
58,60,AM,0.0
58,60,B,1.0
58,61,AM,0.0
58,61,B,1.0
58,62,AM,0.0
58,62,B,1.0
58,63,AM,0.0
58,63,B,1.0
58,64,AM,0.0
58,64,B,1.0
58,65,AM,0.0
58,65,B,1.0
58,66,AM,0.0
58,66,B,1.0
58,67,AM,0.0
58,67,B,1.0
58,68,AM,0.0
58,68,B,1.0
58,69,AM,0.0
58,69,B,1.0
58,70,AM,0.0
58,70,B,1.0
58,71,AM,0.0
58,71,B,1.0
58,72,AM,0.0
58,72,B,1.0
58,73,AM,0.0
58,73,B,1.0
58,74,AM,0.0
58,74,B,1.0
58,75,AM,0.0
58,75,B,1.0
58,76,AM,0.0
58,76,B,1.0
58,77,AM,0.0
58,77,B,1.0
58,78,AM,0.0
58,78,B,1.0
58,79,AM,0.0
58,79,B,1.0
58,80,AM,0.0
58,80,B,1.0
58,81,AM,0.0
58,81,B,1.0
58,82,AM,0.0
58,82,B,1.0
58,83,AM,0.0
58,83,B,1.0
58,84,AM,0.0
58,84,B,1.0
58,85,AM,0.0
58,85,B,1.0
58,86,AM,0.0
58,86,B,1.0
58,87,AM,0.0
58,87,B,1.0
58,88,AM,0.0
58,88,B,1.0
58,89,AM,0.0
58,89,B,1.0
58,90,AM,0.0
58,90,B,1.0
58,91,AM,0.0
58,91,B,1.0
58,92,AM,0.0
58,92,B,1.0
58,93,AM,0.0
58,93,B,1.0
58,94,AM,0.0
58,94,B,1.0
58,95,AM,1.465892633387575
58,95,B,1.0
58,96,AM,0.0
58,96,B,2.47248
58,97,AM,1.5702340061348214
58,97,B,4.9904208
58,98,AM,1.2483223243569976
58,98,B,13.934608076484784
58,99,AM,-4.382203340362141
58,99,B,15.724799999999991
58,100,AM,-9.999999999999993
58,100,B,15.724799999999991
59,0,AM,0.0
59,0,B,0.0
59,1,AM,1.0
59,1,B,0.0
59,2,AM,1.0
59,2,B,0.0
59,3,AM,1.0
59,3,B,0.0
59,4,AM,1.0
59,4,B,0.0
59,5,AM,1.0
59,5,B,0.0
59,6,AM,1.0
59,6,B,0.0
59,7,AM,1.0
59,7,B,0.0
59,8,AM,1.0
59,8,B,0.0
59,9,AM,0.0
59,9,B,1.0
59,10,AM,0.0
59,10,B,1.0
59,11,AM,0.0
59,11,B,1.0
59,12,AM,0.0
59,12,B,1.0
59,13,AM,0.0
59,13,B,1.0
59,14,AM,0.0
59,14,B,1.0
59,15,AM,0.0
59,15,B,1.0
59,16,AM,0.0
59,16,B,1.0
59,17,AM,0.0
59,17,B,1.0
59,18,AM,0.0
59,18,B,1.0
59,19,AM,0.0
59,19,B,1.0
59,20,AM,0.0
59,20,B,1.0
59,21,AM,0.0
59,21,B,1.0
59,22,AM,0.0
59,22,B,1.0
59,23,AM,0.0
59,23,B,1.0
59,24,AM,0.0
59,24,B,1.0
59,25,AM,0.0
59,25,B,1.0
59,26,AM,0.0
59,26,B,1.0
59,27,AM,0.0
59,27,B,1.0
59,28,AM,0.0
59,28,B,1.0
59,29,AM,0.0
59,29,B,1.0
59,30,AM,0.0
59,30,B,1.0
59,31,AM,0.0
59,31,B,1.0
59,32,AM,0.0
59,32,B,1.0
59,33,AM,0.0
59,33,B,1.0
59,34,AM,0.0
59,34,B,1.0
59,35,AM,0.0
59,35,B,1.0
59,36,AM,0.0
59,36,B,1.0
59,37,AM,0.0
59,37,B,1.0
59,38,AM,0.0
59,38,B,1.0
59,39,AM,0.0
59,39,B,1.0
59,40,AM,0.0
59,40,B,1.0
59,41,AM,0.0
59,41,B,1.0
59,42,AM,0.0
59,42,B,1.0
59,43,AM,0.0
59,43,B,1.0
59,44,AM,0.0
59,44,B,1.0
59,45,AM,0.0
59,45,B,1.0
59,46,AM,0.0
59,46,B,1.0
59,47,AM,0.0
59,47,B,1.0
59,48,AM,0.0
59,48,B,1.0
59,49,AM,0.0
59,49,B,1.0
59,50,AM,0.0
59,50,B,1.0
59,51,AM,0.0
59,51,B,1.0
59,52,AM,0.0
59,52,B,1.0
59,53,AM,0.0
59,53,B,1.0
59,54,AM,0.0
59,54,B,1.0
59,55,AM,0.0
59,55,B,1.0
59,56,AM,0.0
59,56,B,1.0
59,57,AM,0.0
59,57,B,1.0
59,58,AM,0.0
59,58,B,1.0
59,59,AM,0.0
59,59,B,1.0
59,60,AM,0.0
59,60,B,1.0
59,61,AM,0.0
59,61,B,1.0
59,62,AM,0.0
59,62,B,1.0
59,63,AM,0.0
59,63,B,1.0
59,64,AM,0.0
59,64,B,1.0
59,65,AM,0.0
59,65,B,1.0
59,66,AM,0.0
59,66,B,1.0
59,67,AM,0.0
59,67,B,1.0
59,68,AM,0.0
59,68,B,1.0
59,69,AM,0.0
59,69,B,1.0
59,70,AM,0.0
59,70,B,1.0
59,71,AM,0.0
59,71,B,1.0
59,72,AM,0.0
59,72,B,1.0
59,73,AM,0.0
59,73,B,1.0
59,74,AM,0.0
59,74,B,1.0
59,75,AM,0.0
59,75,B,1.0
59,76,AM,0.0
59,76,B,1.0
59,77,AM,0.0
59,77,B,1.0
59,78,AM,0.0
59,78,B,1.0
59,79,AM,0.0
59,79,B,1.0
59,80,AM,0.0
59,80,B,2.4244700000000003
59,81,AM,0.0
59,81,B,1.0
59,82,AM,0.0
59,82,B,1.0
59,83,AM,0.0
59,83,B,1.0
59,84,AM,0.0
59,84,B,1.0
59,85,AM,0.0
59,85,B,1.0
59,86,AM,0.0
59,86,B,1.0
59,87,AM,0.0
59,87,B,1.0
59,88,AM,0.0
59,88,B,1.0
59,89,AM,0.0
59,89,B,1.0
59,90,AM,0.0
59,90,B,2.4244700000000003
59,91,AM,0.0
59,91,B,1.0
59,92,AM,0.0
59,92,B,1.0
59,93,AM,0.0
59,93,B,1.0
59,94,AM,0.0
59,94,B,1.0
59,95,AM,0.0
59,95,B,2.4244700000000003
59,96,AM,0.0
59,96,B,1.0
59,97,AM,0.0
59,97,B,3.706493
59,98,AM,0.1833260894511437
59,98,B,15.074155112978959
59,99,AM,-7.50141206188265
59,99,B,15.244699981089624
59,100,AM,-9.981502795038642
59,100,B,15.244699999999991
60,0,AM,0.0
60,0,B,0.0
60,1,AM,1.0
60,1,B,0.0
60,2,AM,1.0
60,2,B,0.0
60,3,AM,1.0
60,3,B,0.0
60,4,AM,1.0
60,4,B,0.0
60,5,AM,1.0
60,5,B,0.0
60,6,AM,1.0
60,6,B,0.0
60,7,AM,1.0
60,7,B,0.0
60,8,AM,1.0
60,8,B,0.0
60,9,AM,0.0
60,9,B,1.0
60,10,AM,0.0
60,10,B,1.0
60,11,AM,0.0
60,11,B,1.0
60,12,AM,0.0
60,12,B,1.0
60,13,AM,0.0
60,13,B,1.0
60,14,AM,0.0
60,14,B,1.0
60,15,AM,0.0
60,15,B,1.0
60,16,AM,0.0
60,16,B,1.0
60,17,AM,0.0
60,17,B,1.0
60,18,AM,0.0
60,18,B,1.0
60,19,AM,0.0
60,19,B,1.0
60,20,AM,0.0
60,20,B,1.0
60,21,AM,0.0
60,21,B,1.0
60,22,AM,0.0
60,22,B,1.0
60,23,AM,0.0
60,23,B,1.0
60,24,AM,0.0
60,24,B,1.0
60,25,AM,0.0
60,25,B,1.0
60,26,AM,0.0
60,26,B,1.0
60,27,AM,0.0
60,27,B,1.0
60,28,AM,0.0
60,28,B,1.0
60,29,AM,0.0
60,29,B,1.0
60,30,AM,0.0
60,30,B,1.0
60,31,AM,0.0
60,31,B,1.0
60,32,AM,0.0
60,32,B,1.0
60,33,AM,0.0
60,33,B,1.0
60,34,AM,0.0
60,34,B,1.0
60,35,AM,0.0
60,35,B,1.0
60,36,AM,0.0
60,36,B,1.0
60,37,AM,0.0
60,37,B,1.0
60,38,AM,0.0
60,38,B,1.0
60,39,AM,0.0
60,39,B,1.0
60,40,AM,0.0
60,40,B,1.0
60,41,AM,0.0
60,41,B,1.0
60,42,AM,0.0
60,42,B,1.0
60,43,AM,0.0
60,43,B,1.0
60,44,AM,0.0
60,44,B,1.0
60,45,AM,0.0
60,45,B,1.0
60,46,AM,0.0
60,46,B,1.0
60,47,AM,0.0
60,47,B,1.0
60,48,AM,0.0
60,48,B,1.0
60,49,AM,0.0
60,49,B,1.0
60,50,AM,0.0
60,50,B,1.0
60,51,AM,0.0
60,51,B,1.0
60,52,AM,0.0
60,52,B,1.0
60,53,AM,0.0
60,53,B,1.0
60,54,AM,0.0
60,54,B,1.0
60,55,AM,0.0
60,55,B,1.0
60,56,AM,0.0
60,56,B,1.0
60,57,AM,0.0
60,57,B,1.0
60,58,AM,0.0
60,58,B,1.0
60,59,AM,0.0
60,59,B,1.0
60,60,AM,0.0
60,60,B,1.0
60,61,AM,0.0
60,61,B,1.0
60,62,AM,0.0
60,62,B,1.0
60,63,AM,0.0
60,63,B,1.0
60,64,AM,0.0
60,64,B,1.0
60,65,AM,0.0
60,65,B,1.0
60,66,AM,0.0
60,66,B,1.0
60,67,AM,0.0
60,67,B,1.0
60,68,AM,0.0
60,68,B,1.0
60,69,AM,0.0
60,69,B,1.0
60,70,AM,0.0
60,70,B,1.0
60,71,AM,0.0
60,71,B,1.0
60,72,AM,0.0
60,72,B,1.0
60,73,AM,0.0
60,73,B,1.0
60,74,AM,0.0
60,74,B,1.0
60,75,AM,0.0
60,75,B,1.0
60,76,AM,0.0
60,76,B,1.0
60,77,AM,0.0
60,77,B,1.0
60,78,AM,0.0
60,78,B,1.0
60,79,AM,0.0
60,79,B,1.0
60,80,AM,0.0
60,80,B,1.0
60,81,AM,0.0
60,81,B,1.0
60,82,AM,0.0
60,82,B,1.0
60,83,AM,0.0
60,83,B,1.0
60,84,AM,0.0
60,84,B,1.0
60,85,AM,0.0
60,85,B,1.0
60,86,AM,0.0
60,86,B,1.0
60,87,AM,0.0
60,87,B,1.0
60,88,AM,0.0
60,88,B,1.0
60,89,AM,0.0
60,89,B,1.0
60,90,AM,0.0
60,90,B,1.0
60,91,AM,0.0
60,91,B,1.0
60,92,AM,0.34963648
60,92,B,3.615711
60,93,AM,0.0
60,93,B,4.7308299
60,94,AM,0.0
60,94,B,1.0
60,95,AM,0.0
60,95,B,1.0
60,96,AM,0.0
60,96,B,2.37669
60,97,AM,0.0
60,97,B,6.6376832189999995
60,98,AM,-0.17667011049364656
60,98,B,11.267538732797748
60,99,AM,-6.052688092124681
60,99,B,14.766899997778054
60,100,AM,-7.458468407349547
60,100,B,14.766899999999993
61,0,AM,0.0
61,0,B,0.0
61,1,AM,1.0
61,1,B,0.0
61,2,AM,1.0
61,2,B,0.0
61,3,AM,1.0
61,3,B,0.0
61,4,AM,1.0
61,4,B,0.0
61,5,AM,1.0
61,5,B,0.0
61,6,AM,1.0
61,6,B,0.0
61,7,AM,1.0
61,7,B,0.0
61,8,AM,1.0
61,8,B,0.0
61,9,AM,0.0
61,9,B,1.0
61,10,AM,0.0
61,10,B,1.0
61,11,AM,0.0
61,11,B,1.0
61,12,AM,0.0
61,12,B,1.0
61,13,AM,0.0
61,13,B,1.0
61,14,AM,0.0
61,14,B,1.0
61,15,AM,0.0
61,15,B,1.0
61,16,AM,0.0
61,16,B,1.0
61,17,AM,0.0
61,17,B,1.0
61,18,AM,0.0
61,18,B,1.0
61,19,AM,0.0
61,19,B,1.0
61,20,AM,0.0
61,20,B,1.0
61,21,AM,0.0
61,21,B,1.0
61,22,AM,0.0
61,22,B,1.0
61,23,AM,0.0
61,23,B,1.0
61,24,AM,0.0
61,24,B,1.0
61,25,AM,0.0
61,25,B,1.0
61,26,AM,0.0
61,26,B,1.0
61,27,AM,0.0
61,27,B,1.0
61,28,AM,0.0
61,28,B,1.0
61,29,AM,0.0
61,29,B,1.0
61,30,AM,0.0
61,30,B,1.0
61,31,AM,0.0
61,31,B,1.0
61,32,AM,0.0
61,32,B,1.0
61,33,AM,0.0
61,33,B,1.0
61,34,AM,0.0
61,34,B,1.0
61,35,AM,0.0
61,35,B,1.0
61,36,AM,0.0
61,36,B,1.0
61,37,AM,0.0
61,37,B,1.0
61,38,AM,0.0
61,38,B,1.0
61,39,AM,0.0
61,39,B,1.0
61,40,AM,0.0
61,40,B,1.0
61,41,AM,0.0
61,41,B,1.0
61,42,AM,0.0
61,42,B,1.0
61,43,AM,0.0
61,43,B,1.0
61,44,AM,0.0
61,44,B,1.0
61,45,AM,0.0
61,45,B,1.0
61,46,AM,0.0
61,46,B,1.0
61,47,AM,0.0
61,47,B,1.0
61,48,AM,0.0
61,48,B,1.0
61,49,AM,0.0
61,49,B,1.0
61,50,AM,0.0
61,50,B,1.0
61,51,AM,0.0
61,51,B,1.0
61,52,AM,0.0
61,52,B,1.0
61,53,AM,0.0
61,53,B,1.0
61,54,AM,0.0
61,54,B,1.0
61,55,AM,0.0
61,55,B,1.0
61,56,AM,0.0
61,56,B,1.0
61,57,AM,0.0
61,57,B,1.0
61,58,AM,0.0
61,58,B,1.0
61,59,AM,0.0
61,59,B,1.0
61,60,AM,0.0
61,60,B,1.0
61,61,AM,0.0
61,61,B,1.0
61,62,AM,0.0
61,62,B,1.0
61,63,AM,0.0
61,63,B,1.0
61,64,AM,0.0
61,64,B,1.0
61,65,AM,0.0
61,65,B,1.0
61,66,AM,0.0
61,66,B,1.0
61,67,AM,0.0
61,67,B,1.0
61,68,AM,0.0
61,68,B,1.0
61,69,AM,0.0
61,69,B,1.0
61,70,AM,0.34960304
61,70,B,3.5298309999999997
61,71,AM,0.0
61,71,B,1.0
61,72,AM,0.0
61,72,B,1.0
61,73,AM,0.0
61,73,B,1.0
61,74,AM,0.0
61,74,B,1.0
61,75,AM,0.0
61,75,B,1.0
61,76,AM,0.0
61,76,B,1.0
61,77,AM,0.0
61,77,B,1.0
61,78,AM,0.0
61,78,B,1.0
61,79,AM,0.0
61,79,B,1.0
61,80,AM,0.0
61,80,B,1.0
61,81,AM,0.0
61,81,B,1.0
61,82,AM,0.0
61,82,B,1.0
61,83,AM,0.0
61,83,B,1.0
61,84,AM,0.0
61,84,B,1.0
61,85,AM,0.0
61,85,B,1.0
61,86,AM,0.0
61,86,B,1.0
61,87,AM,0.0
61,87,B,1.0
61,88,AM,0.1840016
61,88,B,2.33149
61,89,AM,0.0
61,89,B,1.0
61,90,AM,0.0
61,90,B,1.0
61,91,AM,0.0
61,91,B,1.0
61,92,AM,0.1840016
61,92,B,4.6083378999999995
61,93,AM,0.0
61,93,B,1.0
61,94,AM,0.0
61,94,B,1.0
61,95,AM,0.0
61,95,B,1.0
61,96,AM,0.1840016
61,96,B,1.0
61,97,AM,0.0
61,97,B,1.0
61,98,AM,-1.750958704
61,98,B,12.316404940483986
61,99,AM,-6.913862487356877
61,99,B,14.314899998259317
61,100,AM,-9.999999115547801
61,100,B,14.31489999999999
62,0,AM,0.0
62,0,B,0.0
62,1,AM,1.0
62,1,B,0.0
62,2,AM,1.0
62,2,B,0.0
62,3,AM,1.0
62,3,B,0.0
62,4,AM,1.0
62,4,B,0.0
62,5,AM,1.0
62,5,B,0.0
62,6,AM,1.0
62,6,B,0.0
62,7,AM,1.0
62,7,B,0.0
62,8,AM,1.0
62,8,B,0.0
62,9,AM,0.0
62,9,B,1.0
62,10,AM,0.0
62,10,B,1.0
62,11,AM,0.0
62,11,B,1.0
62,12,AM,0.0
62,12,B,1.0
62,13,AM,0.0
62,13,B,1.0
62,14,AM,0.0
62,14,B,1.0
62,15,AM,0.0
62,15,B,1.0
62,16,AM,0.0
62,16,B,1.0
62,17,AM,0.0
62,17,B,1.0
62,18,AM,0.0
62,18,B,1.0
62,19,AM,0.0
62,19,B,1.0
62,20,AM,0.0
62,20,B,1.0
62,21,AM,0.0
62,21,B,1.0
62,22,AM,0.0
62,22,B,1.0
62,23,AM,0.0
62,23,B,1.0
62,24,AM,0.0
62,24,B,1.0
62,25,AM,0.0
62,25,B,1.0
62,26,AM,0.0
62,26,B,1.0
62,27,AM,0.0
62,27,B,1.0
62,28,AM,0.0
62,28,B,1.0
62,29,AM,0.0
62,29,B,1.0
62,30,AM,0.0
62,30,B,1.0
62,31,AM,0.0
62,31,B,1.0
62,32,AM,0.0
62,32,B,1.0
62,33,AM,0.0
62,33,B,1.0
62,34,AM,0.0
62,34,B,1.0
62,35,AM,0.0
62,35,B,1.0
62,36,AM,0.0
62,36,B,1.0
62,37,AM,0.0
62,37,B,1.0
62,38,AM,0.0
62,38,B,1.0
62,39,AM,0.0
62,39,B,1.0
62,40,AM,0.0
62,40,B,1.0
62,41,AM,0.0
62,41,B,1.0
62,42,AM,0.0
62,42,B,1.0
62,43,AM,0.0
62,43,B,1.0
62,44,AM,0.0
62,44,B,1.0
62,45,AM,0.0
62,45,B,1.0
62,46,AM,0.0
62,46,B,1.0
62,47,AM,0.0
62,47,B,1.0
62,48,AM,0.0
62,48,B,1.0
62,49,AM,0.0
62,49,B,1.0
62,50,AM,0.0
62,50,B,1.0
62,51,AM,0.0
62,51,B,1.0
62,52,AM,0.0
62,52,B,1.0
62,53,AM,0.0
62,53,B,1.0
62,54,AM,0.0
62,54,B,1.0
62,55,AM,0.0
62,55,B,1.0
62,56,AM,0.0
62,56,B,1.0
62,57,AM,0.0
62,57,B,1.0
62,58,AM,0.1839791
62,58,B,1.0
62,59,AM,0.0
62,59,B,1.0
62,60,AM,0.0
62,60,B,1.0
62,61,AM,0.0
62,61,B,1.0
62,62,AM,0.0
62,62,B,1.0
62,63,AM,0.0
62,63,B,1.0
62,64,AM,0.0
62,64,B,1.0
62,65,AM,0.0
62,65,B,1.0
62,66,AM,0.0
62,66,B,1.0
62,67,AM,0.0
62,67,B,1.0
62,68,AM,0.0
62,68,B,1.0
62,69,AM,0.0
62,69,B,1.0
62,70,AM,0.0
62,70,B,1.0
62,71,AM,0.0
62,71,B,1.0
62,72,AM,0.0
62,72,B,1.0
62,73,AM,0.0
62,73,B,1.0
62,74,AM,0.0
62,74,B,1.0
62,75,AM,0.0
62,75,B,1.0
62,76,AM,0.0
62,76,B,1.0
62,77,AM,0.0
62,77,B,1.0
62,78,AM,0.0
62,78,B,1.0
62,79,AM,0.0
62,79,B,1.0
62,80,AM,0.0
62,80,B,1.0
62,81,AM,0.0
62,81,B,1.0
62,82,AM,0.0
62,82,B,1.0
62,83,AM,0.0
62,83,B,1.0
62,84,AM,0.1839791
62,84,B,1.0
62,85,AM,0.0
62,85,B,1.0
62,86,AM,0.0
62,86,B,1.0
62,87,AM,0.0
62,87,B,1.0
62,88,AM,0.0
62,88,B,2.28668
62,89,AM,0.0
62,89,B,1.0
62,90,AM,0.0
62,90,B,4.4869028
62,91,AM,0.0
62,91,B,1.0
62,92,AM,0.0
62,92,B,2.28668
62,93,AM,1.3016867318985321
62,93,B,1.0
62,94,AM,0.1839791
62,94,B,1.0
62,95,AM,0.0
62,95,B,2.28668
62,96,AM,0.0
62,96,B,1.0
62,97,AM,0.0
62,97,B,2.28668
62,98,AM,-2.1432499
62,98,B,9.829061822229189
62,99,AM,-4.238436868495235
62,99,B,13.866799999850915
62,100,AM,-9.999999999999993
62,100,B,13.86679999999999
63,0,AM,0.0
63,0,B,0.0
63,1,AM,1.0
63,1,B,0.0
63,2,AM,1.0
63,2,B,0.0
63,3,AM,1.0
63,3,B,0.0
63,4,AM,1.0
63,4,B,0.0
63,5,AM,1.0
63,5,B,0.0
63,6,AM,1.0
63,6,B,0.0
63,7,AM,1.0
63,7,B,0.0
63,8,AM,1.0
63,8,B,0.0
63,9,AM,0.0
63,9,B,1.0
63,10,AM,0.0
63,10,B,1.0
63,11,AM,0.0
63,11,B,1.0
63,12,AM,0.0
63,12,B,1.0
63,13,AM,0.0
63,13,B,1.0
63,14,AM,0.0
63,14,B,1.0
63,15,AM,0.0
63,15,B,1.0
63,16,AM,0.0
63,16,B,1.0
63,17,AM,0.0
63,17,B,1.0
63,18,AM,0.0
63,18,B,1.0
63,19,AM,0.0
63,19,B,1.0
63,20,AM,0.0
63,20,B,1.0
63,21,AM,0.0
63,21,B,1.0
63,22,AM,0.0
63,22,B,1.0
63,23,AM,0.0
63,23,B,1.0
63,24,AM,0.0
63,24,B,1.0
63,25,AM,0.0
63,25,B,1.0
63,26,AM,0.0
63,26,B,1.0
63,27,AM,0.0
63,27,B,1.0
63,28,AM,0.0
63,28,B,1.0
63,29,AM,0.0
63,29,B,1.0
63,30,AM,0.0
63,30,B,1.0
63,31,AM,0.0
63,31,B,1.0
63,32,AM,0.0
63,32,B,1.0
63,33,AM,0.0
63,33,B,1.0
63,34,AM,0.0
63,34,B,1.0
63,35,AM,0.0
63,35,B,1.0
63,36,AM,0.0
63,36,B,1.0
63,37,AM,0.0
63,37,B,1.0
63,38,AM,0.0
63,38,B,1.0
63,39,AM,0.0
63,39,B,1.0
63,40,AM,0.0
63,40,B,1.0
63,41,AM,0.0
63,41,B,1.0
63,42,AM,0.0
63,42,B,1.0
63,43,AM,0.0
63,43,B,1.0
63,44,AM,0.0
63,44,B,1.0
63,45,AM,0.0
63,45,B,1.0
63,46,AM,0.0
63,46,B,1.0
63,47,AM,0.0
63,47,B,1.0
63,48,AM,0.0
63,48,B,1.0
63,49,AM,0.0
63,49,B,1.0
63,50,AM,0.0
63,50,B,1.0
63,51,AM,0.0
63,51,B,1.0
63,52,AM,0.0
63,52,B,1.0
63,53,AM,0.0
63,53,B,1.0
63,54,AM,0.0
63,54,B,1.0
63,55,AM,0.0
63,55,B,1.0
63,56,AM,0.0
63,56,B,1.0
63,57,AM,0.0
63,57,B,1.0
63,58,AM,0.0
63,58,B,1.0
63,59,AM,0.0
63,59,B,1.0
63,60,AM,0.1839463
63,60,B,1.0
63,61,AM,0.0
63,61,B,1.0
63,62,AM,0.0
63,62,B,1.0
63,63,AM,0.0
63,63,B,1.0
63,64,AM,0.0
63,64,B,1.0
63,65,AM,0.0
63,65,B,1.0
63,66,AM,0.0
63,66,B,1.0
63,67,AM,0.0
63,67,B,1.0
63,68,AM,0.0
63,68,B,1.0
63,69,AM,0.0
63,69,B,1.0
63,70,AM,0.0
63,70,B,1.0
63,71,AM,0.0
63,71,B,1.0
63,72,AM,0.0
63,72,B,1.0
63,73,AM,0.0
63,73,B,1.0
63,74,AM,0.0
63,74,B,1.0
63,75,AM,0.0
63,75,B,1.0
63,76,AM,0.0
63,76,B,1.0
63,77,AM,0.0
63,77,B,1.0
63,78,AM,0.0
63,78,B,1.0
63,79,AM,0.0
63,79,B,1.0
63,80,AM,0.0
63,80,B,1.0
63,81,AM,0.0
63,81,B,1.0
63,82,AM,0.0
63,82,B,1.0
63,83,AM,0.0
63,83,B,1.0
63,84,AM,0.0
63,84,B,1.0
63,85,AM,0.0
63,85,B,1.0
63,86,AM,0.0
63,86,B,1.0
63,87,AM,0.0
63,87,B,1.0
63,88,AM,0.0
63,88,B,1.0
63,89,AM,0.0
63,89,B,1.0
63,90,AM,0.0
63,90,B,1.0
63,91,AM,0.0
63,91,B,2.2419000000000002
63,92,AM,0.0
63,92,B,1.0
63,93,AM,0.0
63,93,B,1.0
63,94,AM,0.0
63,94,B,1.0
63,95,AM,0.0
63,95,B,1.0
63,96,AM,0.0
63,96,B,1.0
63,97,AM,0.1839463
63,97,B,3.35961
63,98,AM,-5.6953279000000006
63,98,B,11.74137725182191
63,99,AM,-5.286054160532746
63,99,B,13.418990825489713
63,100,AM,-9.999999999381854
63,100,B,13.418999999999993
64,0,AM,0.0
64,0,B,0.0
64,1,AM,1.0
64,1,B,0.0
64,2,AM,1.0
64,2,B,0.0
64,3,AM,1.0
64,3,B,0.0
64,4,AM,1.0
64,4,B,0.0
64,5,AM,1.0
64,5,B,0.0
64,6,AM,1.0
64,6,B,0.0
64,7,AM,1.0
64,7,B,0.0
64,8,AM,1.0
64,8,B,0.0
64,9,AM,0.0
64,9,B,1.0
64,10,AM,0.0
64,10,B,1.0
64,11,AM,0.0
64,11,B,1.0
64,12,AM,0.0
64,12,B,1.0
64,13,AM,0.0
64,13,B,1.0
64,14,AM,0.0
64,14,B,1.0
64,15,AM,0.0
64,15,B,1.0
64,16,AM,0.0
64,16,B,1.0
64,17,AM,0.0
64,17,B,1.0
64,18,AM,0.0
64,18,B,1.0
64,19,AM,0.0
64,19,B,1.0
64,20,AM,0.0
64,20,B,1.0
64,21,AM,0.0
64,21,B,1.0
64,22,AM,0.0
64,22,B,1.0
64,23,AM,0.0
64,23,B,1.0
64,24,AM,0.0
64,24,B,1.0
64,25,AM,0.0
64,25,B,1.0
64,26,AM,0.0
64,26,B,1.0
64,27,AM,0.0
64,27,B,1.0
64,28,AM,0.0
64,28,B,1.0
64,29,AM,0.0
64,29,B,1.0
64,30,AM,0.0
64,30,B,1.0
64,31,AM,0.0
64,31,B,1.0
64,32,AM,0.0
64,32,B,1.0
64,33,AM,0.0
64,33,B,1.0
64,34,AM,0.0
64,34,B,1.0
64,35,AM,0.0
64,35,B,1.0
64,36,AM,0.0
64,36,B,1.0
64,37,AM,0.0
64,37,B,1.0
64,38,AM,0.0
64,38,B,1.0
64,39,AM,0.0
64,39,B,1.0
64,40,AM,0.0
64,40,B,1.0
64,41,AM,0.0
64,41,B,1.0
64,42,AM,0.0
64,42,B,1.0
64,43,AM,0.0
64,43,B,1.0
64,44,AM,0.0
64,44,B,1.0
64,45,AM,0.0
64,45,B,1.0
64,46,AM,0.0
64,46,B,1.0
64,47,AM,0.0
64,47,B,1.0
64,48,AM,0.0
64,48,B,1.0
64,49,AM,0.0
64,49,B,1.0
64,50,AM,0.0
64,50,B,1.0
64,51,AM,0.0
64,51,B,1.0
64,52,AM,0.0
64,52,B,2.1974
64,53,AM,0.0
64,53,B,1.0
64,54,AM,0.0
64,54,B,1.0
64,55,AM,0.0
64,55,B,1.0
64,56,AM,0.0
64,56,B,1.0
64,57,AM,0.0
64,57,B,1.0
64,58,AM,0.0
64,58,B,1.0
64,59,AM,0.0
64,59,B,1.0
64,60,AM,0.0
64,60,B,1.0
64,61,AM,0.0
64,61,B,1.0
64,62,AM,0.0
64,62,B,1.0
64,63,AM,0.0
64,63,B,1.0
64,64,AM,0.0
64,64,B,1.0
64,65,AM,0.0
64,65,B,1.0
64,66,AM,0.0
64,66,B,1.0
64,67,AM,0.0
64,67,B,1.0
64,68,AM,0.0
64,68,B,1.0
64,69,AM,0.0
64,69,B,1.0
64,70,AM,0.0
64,70,B,1.0
64,71,AM,0.0
64,71,B,1.0
64,72,AM,0.0
64,72,B,1.0
64,73,AM,0.0
64,73,B,1.0
64,74,AM,0.0
64,74,B,1.0
64,75,AM,0.0
64,75,B,1.0
64,76,AM,0.0
64,76,B,1.0
64,77,AM,0.0
64,77,B,1.0
64,78,AM,0.0
64,78,B,1.0
64,79,AM,0.0
64,79,B,1.0
64,80,AM,0.0
64,80,B,1.0
64,81,AM,0.0
64,81,B,1.0
64,82,AM,0.0
64,82,B,1.0
64,83,AM,0.0
64,83,B,1.0
64,84,AM,0.0
64,84,B,1.0
64,85,AM,0.0
64,85,B,1.0
64,86,AM,0.0
64,86,B,1.0
64,87,AM,0.0
64,87,B,1.0
64,88,AM,0.0
64,88,B,1.0
64,89,AM,0.0
64,89,B,1.0
64,90,AM,0.0
64,90,B,1.0
64,91,AM,0.0
64,91,B,1.0
64,92,AM,0.0
64,92,B,1.0
64,93,AM,0.0
64,93,B,1.0
64,94,AM,0.0
